PWGTP,RAC1P,POWSP,HISP,SEX,CIT,WAOB,COW,SOCP
89,6,39,1,2,5,4,1,15113X
93,1,4,1,2,1,1,1,151121
138,1,12,1,1,1,1,1,151131
65,6,6,1,2,5,4,1,15113X
52,1,42,1,1,1,1,1,151143
35,6,34,1,1,4,4,1,151131
106,1,37,1,2,1,1,1,151199
131,1,36,1,1,1,1,1,172061
61,1,25,1,1,4,5,1,151121
367,1,44,1,1,1,1,4,151199
151,3,4,1,2,1,1,3,151142
33,9,36,11,1,4,3,1,151121
97,6,6,1,2,5,4,2,151131
77,1,37,1,1,1,1,1,15113X
66,1,12,3,1,1,1,1,151121
138,1,51,1,1,1,1,5,151122
133,1,11,1,1,1,1,5,151131
167,1,29,1,2,1,1,1,151134
152,1,29,1,1,1,1,1,151131
42,1,51,1,2,1,1,1,15113X
106,1,42,1,1,1,1,7,151150
65,1,18,1,1,1,1,1,151199
34,6,6,1,2,4,4,1,151121
42,1,48,1,1,1,1,1,15113X
57,1,36,1,2,1,1,2,151199
200,6,6,1,1,1,1,1,151141
146,6,53,1,1,4,4,1,172070
281,6,6,1,1,4,4,1,151150
66,2,39,1,1,1,1,1,151121
29,1,33,1,1,1,1,7,151131
39,6,36,1,1,1,1,1,151150
98,1,53,1,1,1,1,7,151121
66,1,53,1,1,1,1,4,151131
162,8,8,13,1,4,3,1,151150
75,1,39,1,1,1,1,1,151199
71,1,37,1,1,4,5,1,151131
16,1,21,1,1,1,1,2,151134
22,1,55,1,1,1,1,2,151199
68,1,24,1,1,1,1,1,172070
51,1,12,1,2,1,1,1,15113X
96,1,47,1,1,1,1,1,151131
112,1,47,1,1,1,1,1,151143
64,1,25,1,2,1,1,1,151121
58,1,1,1,1,5,5,1,15113X
92,6,48,1,1,4,4,1,15113X
65,6,6,1,1,5,4,1,15113X
64,6,6,1,2,5,7,1,172070
21,6,24,1,1,1,1,1,15113X
184,1,48,1,2,1,1,1,151121
111,1,6,1,1,1,1,4,151121
64,6,6,1,1,4,4,1,172070
33,1,12,1,1,1,1,5,151142
164,6,39,1,1,5,4,1,15113X
162,1,36,1,1,1,1,1,15113X
109,6,6,1,1,5,4,1,15113X
102,1,49,1,1,1,1,1,15113X
105,1,51,1,1,1,1,1,172070
56,1,21,1,1,1,1,1,172070
375,1,39,1,1,1,1,1,151134
46,6,6,1,2,5,4,1,151134
281,6,8,1,2,5,4,1,151131
81,1,9,1,2,1,1,1,151131
67,1,42,1,1,1,1,1,172070
87,1,29,1,1,1,1,1,151199
79,1,49,1,1,1,1,1,151131
91,1,6,1,1,1,1,1,151150
122,1,21,1,1,1,1,1,151199
73,6,6,1,1,5,4,1,15113X
24,2,8,1,1,1,1,5,151150
23,2,8,1,1,4,6,5,151150
65,1,25,1,1,1,1,1,151142
118,1,53,1,1,1,1,1,151150
97,1,48,1,1,1,1,1,151143
34,1,50,1,2,1,1,1,15113X
47,1,26,1,1,1,1,1,15113X
350,1,6,1,1,1,1,1,172070
211,1,11,1,2,1,1,1,172070
357,1,42,1,1,1,1,6,151131
130,1,48,1,1,1,1,4,151142
92,6,6,1,1,5,4,1,15113X
90,6,6,1,1,5,4,1,15113X
114,1,42,1,2,1,1,1,172070
117,6,6,1,1,4,4,1,15113X
189,1,1,2,1,1,1,7,151143
109,1,37,1,1,1,1,1,151131
50,3,11,1,2,1,1,1,151121
68,1,39,1,2,1,1,1,151131
64,6,13,1,1,1,1,7,151134
49,1,51,1,1,1,1,7,151131
38,1,51,1,2,1,1,1,151121
18,1,13,1,1,1,1,4,151131
146,1,6,1,1,1,1,1,151121
39,1,48,1,1,4,5,1,15113X
84,1,24,1,2,1,1,1,15113X
58,1,11,1,2,1,1,1,151141
24,2,13,1,1,1,1,1,15113X
88,2,24,1,1,1,1,1,151150
37,2,51,1,1,1,1,1,15113X
73,1,26,1,2,1,1,1,151134
206,6,17,1,2,5,4,1,151121
81,1,51,1,2,4,7,1,151150
49,1,24,1,1,1,1,1,15113X
80,1,25,15,1,1,1,1,151150
101,1,28,1,2,1,1,4,15113X
96,1,51,1,2,1,1,1,151134
95,1,48,3,2,2,2,7,15113X
143,1,48,1,1,1,1,7,151134
86,1,17,1,1,1,1,1,151142
106,1,39,1,1,1,1,1,151131
67,1,25,2,1,1,1,1,151141
110,1,42,1,2,1,1,2,15113X
80,1,8,1,1,1,1,1,151134
115,6,18,1,2,4,4,5,15113X
58,1,4,1,1,1,1,1,151131
71,1,34,1,2,1,1,2,151150
127,6,11,1,1,1,1,1,151142
200,1,55,1,2,1,1,1,151121
149,6,34,1,1,5,4,1,151199
66,1,39,1,1,1,1,1,151142
93,6,6,1,2,5,4,1,15113X
127,1,25,1,1,1,1,1,151199
42,1,51,1,1,1,1,1,151199
67,6,10,1,1,5,4,1,151150
64,1,4,1,1,1,1,1,151199
66,6,48,1,1,4,4,3,15113X
87,6,9,1,1,4,4,1,172070
39,1,21,1,1,1,1,1,151199
84,1,24,1,1,1,1,4,151131
36,1,37,1,1,1,1,1,15113X
69,6,39,1,1,5,4,1,15113X
79,2,24,1,1,1,1,5,15113X
57,1,37,1,1,1,1,1,151150
104,1,13,1,1,1,1,2,151121
53,1,12,1,2,1,1,7,151199
200,1,53,1,2,4,7,1,151121
62,1,17,2,1,4,3,1,151121
111,1,18,1,1,1,1,2,172070
435,2,48,1,1,1,1,1,151142
96,1,9,1,1,1,1,1,151142
75,1,17,1,1,1,1,1,151142
205,2,28,1,2,1,1,4,15113X
31,1,25,1,1,1,1,6,151134
73,1,33,1,1,1,1,1,15113X
61,6,51,1,1,4,4,1,15113X
95,1,39,1,1,1,1,1,172070
47,1,42,1,2,1,1,1,15113X
21,1,27,1,2,1,1,1,151150
98,1,13,1,2,1,1,1,15113X
122,1,6,1,2,4,5,1,151131
269,1,23,1,1,1,1,1,172070
66,1,39,1,2,1,1,2,151121
75,1,17,1,1,1,1,1,151121
12,1,48,1,1,1,1,1,151131
103,1,42,1,1,1,1,1,15113X
78,1,8,1,1,1,1,4,151150
25,1,12,21,1,5,3,1,15113X
68,6,6,1,1,4,4,3,151199
72,1,8,1,2,1,1,1,151150
119,6,15,1,1,1,1,4,151150
128,1,42,1,1,1,1,1,151199
73,1,27,1,2,1,1,1,151150
120,1,42,1,2,1,1,1,151131
88,1,17,2,1,5,3,7,151134
87,1,13,1,2,1,1,1,151150
103,1,48,2,1,1,1,1,15113X
280,1,26,1,1,1,1,1,151121
62,1,41,1,1,1,1,1,151121
51,1,29,1,1,1,1,1,151111
130,1,27,1,2,1,1,3,151134
59,1,32,1,1,1,1,1,15113X
43,1,29,1,1,1,1,1,15113X
87,6,6,1,1,4,4,1,151199
36,1,48,1,1,1,1,1,151143
114,1,33,1,1,1,1,1,15113X
55,1,6,1,1,4,5,1,15113X
121,6,25,1,2,4,4,1,151150
111,6,25,1,1,4,4,1,151199
59,1,47,1,1,1,1,1,151199
57,1,33,1,1,1,1,1,151121
66,1,36,1,2,4,4,1,15113X
114,9,32,1,1,1,1,1,151141
76,1,6,1,1,4,5,1,151131
68,1,53,1,1,1,1,1,172061
130,1,49,1,2,1,1,2,151150
166,1,48,2,2,1,1,1,151150
113,9,6,1,1,1,1,1,15113X
118,1,13,1,1,1,1,1,151199
79,1,41,1,1,1,1,1,15113X
152,1,48,1,1,1,1,1,151111
118,1,6,1,1,1,1,1,151150
109,2,37,1,2,1,1,1,151121
66,1,16,1,1,1,1,1,151142
85,2,51,1,2,1,1,2,151131
42,1,42,1,1,1,1,1,151134
57,1,1,1,1,1,1,6,151121
40,1,27,1,2,1,1,1,151199
64,1,21,1,1,1,1,1,172070
117,1,48,1,1,1,1,1,151150
86,1,37,1,1,1,1,2,151143
114,1,48,1,1,1,1,1,151131
37,1,12,1,1,4,5,6,151121
81,6,6,1,1,4,4,1,15113X
332,1,6,1,1,5,5,1,151199
217,1,27,1,1,1,1,1,15113X
103,1,51,1,1,1,1,1,151142
93,1,33,1,1,1,1,7,15113X
116,1,13,1,1,1,1,1,151131
166,1,4,2,1,1,1,1,172070
88,8,34,1,1,3,3,1,151150
115,1,6,1,2,1,1,4,151134
31,1,8,1,2,1,1,5,151121
90,1,49,1,1,1,1,1,151134
68,6,6,1,1,4,4,1,15113X
25,1,39,1,1,1,1,7,151131
27,1,19,1,2,1,1,1,151199
98,1,42,1,1,1,1,1,15113X
156,9,6,2,1,1,1,1,15113X
130,1,12,1,1,4,4,1,15113X
143,1,48,1,2,4,5,5,151199
115,1,48,1,1,1,1,5,151199
98,6,17,1,1,5,4,1,151121
48,1,6,1,1,1,1,1,151122
30,1,42,1,2,1,1,1,151199
102,1,26,1,1,1,1,1,151131
59,1,11,1,1,1,1,5,151141
186,1,6,1,1,5,4,1,15113X
617,1,48,1,1,1,1,1,151150
70,1,36,1,2,1,1,1,15113X
29,6,48,1,1,4,4,7,15113X
62,1,13,1,1,1,1,1,151134
61,1,53,1,1,5,5,1,15113X
117,1,26,1,2,1,1,1,151131
141,1,42,1,1,1,1,2,151150
174,1,48,1,1,1,1,5,151131
39,6,11,1,2,4,4,3,151131
68,1,25,1,1,1,1,1,151141
74,6,48,1,1,4,4,1,151141
23,2,47,3,1,3,5,1,151150
134,1,39,1,1,1,1,1,151142
107,1,48,1,1,1,1,1,151131
14,1,39,1,2,1,1,1,151121
127,6,37,1,1,5,4,1,151131
74,2,11,1,1,4,6,2,151121
67,1,48,1,1,1,1,1,151121
140,6,37,1,1,4,4,1,151134
376,1,4,1,1,1,1,1,15113X
67,6,6,1,1,1,1,1,15113X
121,1,6,1,1,1,1,1,151150
317,2,13,1,2,1,1,1,151121
22,1,18,1,1,1,1,7,151199
63,1,24,1,1,1,1,5,172070
26,1,47,1,1,1,1,1,15113X
69,6,17,1,1,5,4,1,15113X
71,6,24,1,1,5,4,1,151131
79,1,26,1,1,1,1,1,151121
145,6,39,1,1,5,4,1,15113X
64,1,6,1,1,1,1,7,151131
152,1,26,1,1,1,1,7,151121
71,1,17,1,2,1,1,1,15113X
222,1,55,1,2,1,1,1,151141
210,2,24,1,1,5,6,1,151143
84,1,39,1,1,1,1,1,172070
85,1,26,1,1,1,1,1,151131
34,1,48,1,1,1,1,1,15113X
49,1,36,1,2,1,1,1,15113X
10,1,53,1,1,1,1,1,15113X
323,8,25,1,1,5,4,1,15113X
21,6,49,1,1,5,4,1,15113X
65,9,6,2,2,1,1,1,151131
196,1,40,1,1,1,1,1,151150
48,6,6,1,1,1,1,5,151199
97,1,42,1,1,1,1,1,151142
58,1,12,4,1,1,1,1,151131
32,1,8,1,1,1,1,1,15113X
129,1,54,1,2,1,1,4,151199
297,1,6,1,1,1,1,1,151121
82,2,13,1,2,1,1,5,151121
80,1,1,1,1,1,1,1,151131
72,1,11,1,1,1,1,1,151143
89,1,18,1,1,1,1,1,151121
102,6,17,1,1,5,4,1,15113X
74,6,48,1,2,1,1,1,151121
47,9,48,1,1,1,1,1,151199
107,1,26,1,1,1,1,4,15113X
175,2,37,1,1,1,1,1,151143
35,6,6,1,1,5,4,1,151143
46,1,12,1,1,1,1,1,151150
204,1,13,1,1,1,1,1,15113X
96,1,6,1,2,1,1,1,151199
129,1,6,1,1,1,1,2,151134
75,1,51,1,1,1,1,1,151121
107,6,51,1,1,1,1,1,151143
85,1,8,1,1,1,1,1,151121
118,1,39,1,1,5,5,1,151121
179,6,12,1,1,5,4,1,15113X
175,6,12,1,1,5,4,1,15113X
176,6,12,1,1,5,4,1,15113X
20,1,6,1,1,1,1,1,15113X
80,1,53,1,1,1,1,1,151131
107,1,26,1,2,1,1,2,151141
226,1,55,1,1,1,1,1,172070
59,1,6,1,1,1,1,1,15113X
164,1,17,1,2,1,1,1,15113X
333,1,26,1,1,1,1,1,151131
101,1,13,1,1,1,1,1,151199
206,1,53,1,2,1,1,1,151121
68,1,4,1,1,1,1,1,151199
20,2,13,1,2,1,1,1,151122
75,1,8,1,1,5,5,1,151150
132,1,6,1,1,1,1,1,15113X
151,1,29,1,1,1,1,2,151150
65,1,39,1,1,1,1,1,15113X
471,6,34,1,1,5,4,2,151150
100,1,48,1,2,1,1,1,151199
57,2,51,1,1,1,1,1,151150
132,6,34,1,2,5,4,1,15113X
39,6,29,1,1,1,1,1,151199
119,1,9,1,1,1,1,1,15113X
254,9,6,1,1,5,4,1,15113X
71,2,36,1,2,1,1,6,151121
115,2,48,1,1,1,1,1,151199
115,2,48,1,2,1,1,4,151150
139,1,31,1,1,1,1,1,15113X
43,1,55,1,1,5,8,1,15113X
387,6,27,1,1,5,4,1,151199
58,1,34,1,1,1,1,1,15113X
128,6,25,1,1,4,4,1,15113X
36,1,12,1,1,1,1,1,15113X
95,1,29,1,1,1,1,1,151199
63,2,13,1,1,1,1,4,151150
146,1,40,1,1,1,1,1,15113X
88,6,6,1,1,1,1,1,151121
142,1,53,1,1,1,1,1,15113X
220,1,13,1,1,1,1,1,172070
84,1,6,2,1,1,1,1,151150
107,2,12,1,2,1,1,4,151131
74,6,51,1,1,4,4,1,15113X
99,1,6,1,1,1,1,6,151134
72,6,48,1,2,1,1,1,15113X
232,1,48,2,1,4,3,1,172070
73,1,4,1,1,1,1,5,151142
68,9,53,1,1,1,1,1,151142
89,6,6,1,2,4,4,1,172061
136,6,41,1,1,5,4,1,151131
92,2,24,1,1,1,1,1,15113X
182,8,36,4,2,1,1,1,151150
99,1,6,15,1,4,3,1,172070
133,1,6,1,1,1,1,1,151131
32,6,48,1,1,4,4,1,15113X
109,6,42,1,1,5,4,1,15113X
60,1,39,1,2,1,1,1,151121
271,2,28,1,1,1,1,1,151121
57,6,6,1,2,4,4,1,151131
208,6,12,1,1,4,4,2,15113X
99,1,6,1,1,1,1,1,151150
55,1,34,1,2,1,1,5,151150
196,6,5,1,1,5,4,1,15113X
148,6,5,1,1,5,4,1,15113X
149,6,5,1,1,5,4,1,15113X
124,1,12,2,1,4,3,1,15113X
195,1,55,1,1,1,1,1,151131
68,6,48,1,1,5,4,1,15113X
89,6,48,1,2,5,4,1,172070
69,1,6,2,1,1,1,4,151121
154,1,51,1,1,1,1,1,151142
96,1,25,1,1,1,1,1,151131
72,1,51,1,1,1,1,1,151199
172,2,24,1,1,1,1,5,151150
140,6,25,1,1,4,4,1,15113X
67,1,27,1,1,1,1,1,151121
71,1,27,1,1,1,1,1,15113X
91,1,48,1,2,1,1,1,15113X
211,7,49,1,2,1,1,1,151150
60,6,36,1,1,1,1,1,15113X
96,1,24,1,1,1,1,1,15113X
354,6,6,1,1,4,6,1,151131
62,6,6,1,1,5,4,1,15113X
105,6,53,1,1,5,4,1,15113X
69,1,6,1,1,1,1,1,15113X
114,8,6,2,1,1,1,1,172070
58,1,48,1,1,1,1,6,151150
74,1,42,1,1,1,1,1,15113X
114,1,37,1,1,1,1,1,151199
417,6,17,1,1,5,4,1,15113X
109,1,34,23,1,4,5,1,151150
98,1,17,1,2,1,1,1,151121
76,1,53,1,1,1,1,1,15113X
64,1,55,1,2,1,1,2,151121
60,3,37,1,2,1,1,1,151121
52,1,12,1,1,1,1,1,15113X
100,1,25,1,1,1,1,1,172070
150,1,47,1,1,1,1,1,151150
66,1,34,1,1,1,1,1,172070
46,1,36,1,1,1,1,1,151199
43,1,8,1,1,1,1,3,151199
34,2,24,1,2,1,1,5,151150
106,6,6,1,1,5,4,1,15113X
74,1,48,1,1,1,1,2,15113X
112,1,25,1,1,1,1,1,172061
63,6,6,1,1,4,4,1,151121
96,6,6,1,1,1,1,1,15113X
96,1,21,1,1,1,1,2,151142
99,1,26,1,1,1,1,1,151150
51,6,48,1,1,5,4,1,151121
63,1,6,1,1,1,1,1,15113X
78,1,6,1,1,1,1,4,151141
81,1,34,1,2,1,1,2,151121
190,1,27,1,2,1,1,1,151150
51,1,34,1,2,1,1,1,151121
12,1,1,1,2,1,1,1,15113X
194,1,12,1,2,1,1,1,151142
40,1,12,1,1,1,1,1,151199
83,1,37,1,1,1,1,1,15113X
62,1,17,1,1,1,1,1,151134
45,6,6,1,2,4,4,1,15113X
78,1,19,1,1,1,1,1,151150
101,1,48,1,1,1,1,1,15113X
84,1,25,1,1,1,1,1,151150
65,1,29,1,1,1,1,1,15113X
94,1,29,1,1,1,1,1,15113X
83,1,36,1,2,1,1,1,151121
65,1,6,1,1,1,1,1,151141
89,1,54,1,2,1,1,5,151150
30,1,25,1,2,1,1,6,151134
35,1,25,1,1,1,1,6,151134
43,1,25,1,2,1,1,1,151142
423,1,29,1,1,1,1,2,151199
100,1,37,1,1,1,1,1,172070
294,1,25,1,1,5,3,1,15113X
39,2,13,1,2,1,1,1,151121
16,1,30,1,1,1,1,7,172070
81,1,29,1,1,1,1,1,15113X
78,1,29,1,2,1,1,2,151150
70,1,41,1,1,1,1,4,151150
39,1,42,1,1,1,1,1,151141
112,1,53,1,1,1,1,1,151121
87,6,39,1,1,5,4,1,151121
107,1,36,1,1,1,1,4,151199
118,1,51,1,1,1,1,1,15113X
82,1,51,14,1,4,3,1,151122
92,1,51,1,1,1,1,1,151121
54,1,22,1,2,1,1,1,151121
62,1,48,1,1,1,1,1,15113X
62,1,48,1,1,1,1,1,151121
50,6,5,1,1,5,4,1,151121
26,1,53,1,1,1,1,5,151142
148,1,6,1,1,1,1,1,151131
109,1,36,1,1,1,1,1,151199
54,1,48,1,2,1,1,2,151150
216,1,9,1,1,4,3,1,151134
83,1,1,1,2,1,1,1,15113X
92,6,17,1,1,4,4,7,151121
218,1,47,1,1,1,1,2,151122
163,1,40,1,1,1,1,1,151150
263,1,39,1,2,1,1,4,151121
96,6,48,1,1,4,4,1,151199
21,1,1,1,1,1,1,1,151131
35,1,4,1,2,1,1,1,151121
195,1,6,2,1,4,3,1,151150
173,1,6,1,1,1,1,1,151150
124,1,53,1,1,1,1,1,151121
151,6,48,1,1,4,4,1,172070
84,1,12,1,2,1,1,2,151121
71,1,17,1,1,1,1,1,151131
124,1,1,1,2,1,1,1,151131
282,1,13,1,1,1,1,1,151199
27,1,36,1,1,1,1,1,151121
51,1,35,24,1,1,1,2,151121
128,2,42,1,1,1,1,1,151150
96,1,6,1,1,1,1,1,151131
70,6,26,1,2,5,4,1,151199
89,1,39,1,1,1,1,3,151122
61,1,39,1,2,1,1,1,151121
73,2,51,1,1,1,1,5,151199
50,1,24,1,1,1,1,1,151150
122,1,21,1,1,1,1,4,151141
140,1,48,1,2,1,1,1,151199
122,1,6,1,1,1,1,1,172070
255,2,48,1,1,1,1,1,15113X
57,1,51,1,1,1,1,3,15113X
183,1,6,1,2,1,1,1,151134
128,1,8,1,1,1,1,1,15113X
69,6,6,1,2,3,4,1,151121
122,1,48,1,1,1,1,1,151142
93,1,36,1,1,1,1,1,151134
13,6,36,1,2,1,1,4,151121
101,1,39,1,2,1,1,1,151199
66,1,36,1,1,1,1,6,172061
36,1,55,1,1,1,1,1,151150
67,1,6,1,1,1,1,1,15113X
239,6,37,1,1,4,4,4,151150
122,1,53,1,1,1,1,1,15113X
79,1,41,1,1,1,1,1,151199
65,1,12,1,1,1,1,3,151121
69,1,24,1,1,1,1,1,15113X
72,1,9,1,1,1,1,1,151142
72,1,42,1,2,1,1,2,151121
42,1,34,1,1,1,1,1,151122
70,1,21,1,1,1,1,1,15113X
84,1,34,1,1,1,1,1,151121
152,6,39,1,1,4,4,1,15113X
122,6,48,1,1,5,4,1,15113X
89,1,27,1,2,1,1,1,151199
83,1,48,1,2,1,1,1,172070
89,1,34,1,1,1,1,1,151150
33,2,39,1,2,1,1,1,151150
89,1,50,1,1,1,1,7,172061
52,1,25,1,1,1,1,1,15113X
94,6,51,1,2,4,4,3,151121
90,1,24,1,2,1,1,1,151121
199,1,36,1,1,1,1,6,15113X
71,1,25,1,1,1,1,1,15113X
55,1,25,1,1,1,1,6,151134
19,1,55,1,1,1,1,1,151131
371,6,24,1,2,4,4,1,15113X
85,6,51,1,1,4,4,1,15113X
73,1,17,1,1,1,1,1,172070
304,1,48,23,1,1,1,1,15113X
136,9,26,1,2,1,1,1,151199
239,1,39,1,1,1,1,4,151199
52,1,6,1,1,1,1,1,15113X
358,1,17,1,1,1,1,1,172070
111,1,12,1,2,1,1,4,151121
30,1,27,1,1,1,1,1,151150
78,2,36,1,2,1,1,3,151199
38,6,6,1,1,4,4,1,15113X
59,1,6,1,1,4,5,1,15113X
56,6,24,1,1,4,4,4,151150
94,1,36,1,1,1,1,1,151131
28,1,26,1,1,1,1,1,151131
58,1,8,1,1,1,1,1,151131
66,6,51,1,1,5,4,2,15113X
40,1,48,1,2,3,5,3,151150
73,1,25,1,1,1,1,6,151121
140,6,48,1,1,4,4,1,15113X
20,1,53,1,1,1,1,1,151131
15,1,49,13,1,4,3,1,151150
173,1,25,1,2,1,1,1,151131
116,1,25,1,1,1,1,6,172061
65,1,51,1,2,3,5,1,151121
68,1,47,1,1,1,1,2,151131
23,1,55,1,1,1,1,1,15113X
53,6,6,1,2,4,4,3,151121
63,2,37,1,1,1,1,1,151122
37,1,48,1,1,1,1,1,151199
68,1,48,1,1,1,1,1,151142
114,1,12,1,2,4,3,1,151121
106,1,6,1,2,5,6,1,15113X
88,1,25,1,1,1,1,1,151150
128,1,25,1,1,1,1,1,15113X
67,9,6,1,2,5,4,1,15113X
124,1,17,17,2,4,3,5,151150
135,6,53,1,1,5,4,1,15113X
80,1,53,1,1,1,1,1,151150
53,1,17,1,1,1,1,1,15113X
101,9,15,1,1,1,1,5,151143
79,1,53,1,1,1,1,1,151150
67,1,8,1,1,5,5,1,15113X
33,1,51,1,1,1,1,1,151142
56,6,6,1,2,1,1,4,151121
134,6,6,1,1,4,4,3,151150
26,1,12,16,2,4,3,7,151150
65,1,53,1,2,1,1,1,151134
70,1,53,1,1,1,1,1,15113X
40,1,6,1,1,1,1,1,151131
59,1,12,1,1,1,1,1,151150
93,1,13,1,2,1,1,1,151150
62,1,24,1,1,1,1,1,15113X
83,1,17,1,1,1,1,1,151150
65,1,4,1,1,1,1,1,15113X
96,1,49,1,1,1,1,1,151150
97,1,42,1,2,1,1,5,151150
72,1,41,1,1,1,1,6,15113X
81,1,22,1,2,1,1,1,172070
62,1,6,1,1,1,1,6,15113X
122,2,13,1,1,1,1,6,151143
27,1,36,1,1,1,1,1,15113X
209,1,1,1,1,1,1,5,151142
91,1,17,1,1,1,1,5,15113X
88,1,12,1,2,4,8,1,151199
126,1,53,1,1,1,1,1,151121
85,1,17,1,1,1,1,1,15113X
82,1,31,21,1,5,3,1,151141
97,9,19,1,2,1,1,1,151121
195,1,13,1,1,1,1,7,15113X
59,1,39,1,2,1,1,1,151121
74,9,48,2,1,1,1,3,151150
88,6,51,1,1,4,4,1,151142
82,1,17,1,1,1,1,1,151141
95,1,9,1,1,1,1,1,151121
94,1,12,1,2,1,1,1,151121
62,6,51,1,1,4,4,3,151199
57,2,9,1,1,4,5,1,151199
65,1,12,13,1,4,3,7,151131
117,1,34,1,1,5,5,1,151199
100,6,36,1,1,5,4,2,151131
159,1,21,1,1,1,1,1,151199
116,1,17,1,1,5,4,1,151142
75,2,37,1,2,1,1,5,151122
80,1,36,1,1,1,1,1,151142
81,2,26,1,2,1,1,5,15113X
111,1,6,1,1,1,1,6,15113X
121,1,30,1,1,1,1,4,151143
79,6,6,1,1,5,4,1,15113X
142,1,34,1,1,3,5,1,151131
68,9,25,1,1,1,1,1,15113X
47,1,6,1,1,5,5,1,151121
253,2,13,1,2,1,1,1,151199
205,1,48,1,1,1,1,1,151142
70,1,6,1,1,1,1,3,151199
80,1,4,1,2,1,1,2,151131
23,1,55,1,1,1,1,1,151121
116,1,27,1,1,1,1,3,151199
90,1,41,1,1,1,1,3,151131
137,6,53,1,1,5,4,1,15113X
68,1,12,1,1,1,1,3,151142
70,1,4,1,1,1,1,1,151150
61,9,37,2,1,1,1,5,151150
52,1,6,1,1,1,1,1,151199
112,1,26,1,1,1,1,1,15113X
58,1,53,1,1,1,1,6,151121
35,1,6,1,1,1,1,4,151141
154,1,53,1,2,1,1,4,15113X
144,1,39,1,1,1,1,1,151141
77,1,19,1,2,1,1,1,151150
296,2,6,1,1,1,1,5,151199
73,1,17,1,1,1,1,1,15113X
114,1,6,1,1,1,1,2,15113X
57,1,6,1,1,1,1,1,151141
91,1,39,1,1,1,1,1,172070
72,1,6,1,1,1,1,1,15113X
110,1,48,1,1,1,1,2,15113X
180,1,42,1,1,1,1,5,15113X
54,1,6,1,2,1,1,1,15113X
42,1,34,1,1,1,1,4,151150
35,1,6,1,1,5,3,1,15113X
224,1,6,1,2,1,1,2,151131
95,1,22,1,1,1,1,4,151150
36,6,48,1,2,4,4,1,15113X
159,1,42,1,2,1,1,1,15113X
43,6,21,1,1,5,4,1,15113X
118,6,25,1,1,5,4,1,15113X
49,9,45,1,1,1,1,2,151142
56,8,6,2,1,4,3,3,15113X
67,1,48,1,1,1,1,1,151121
215,1,16,1,1,1,1,3,151199
87,1,51,1,1,1,1,2,15113X
28,1,17,1,1,1,1,1,151121
494,1,20,1,1,1,1,1,15113X
106,1,42,1,2,1,1,1,151142
180,6,42,1,2,5,4,1,151121
309,6,42,1,1,5,4,1,151121
309,6,34,1,1,5,4,1,151121
364,6,34,1,1,5,4,1,151121
365,6,34,1,1,5,4,1,151121
364,6,34,1,1,5,4,1,151121
126,1,13,1,2,1,1,2,151141
81,1,17,1,1,1,1,2,151150
103,1,36,3,1,1,1,1,15113X
95,1,6,1,1,1,1,1,151131
67,1,36,1,1,1,1,1,15113X
60,1,25,1,2,1,1,2,151121
104,1,37,1,1,4,5,1,151142
172,1,39,1,1,1,1,4,151142
50,1,17,1,1,1,1,1,151199
53,1,34,1,1,1,1,1,151199
66,8,44,5,2,4,3,1,151121
61,1,48,1,1,1,1,1,15113X
74,6,17,1,1,4,4,1,151121
54,6,51,1,1,5,4,1,15113X
85,1,8,1,1,1,1,1,151199
94,6,51,1,1,4,4,1,15113X
104,1,6,1,1,4,5,6,151134
121,1,18,1,2,1,1,1,151121
75,1,6,1,2,1,1,3,151150
82,1,41,1,1,1,1,1,151131
63,1,36,1,1,1,1,1,151143
77,1,6,1,1,5,5,1,15113X
59,1,25,1,1,1,1,1,15113X
117,1,29,1,1,1,1,1,151121
44,1,12,1,1,5,5,1,15113X
77,1,26,1,1,1,1,2,151121
54,1,17,1,1,1,1,1,15113X
66,6,47,1,1,5,4,1,15113X
96,6,47,1,1,5,4,1,151121
95,6,47,1,1,5,4,1,151121
70,1,11,1,2,1,1,1,151121
132,1,53,1,1,1,1,1,15113X
125,1,42,1,1,1,1,5,151121
274,1,13,1,2,5,4,3,15113X
31,1,4,1,1,1,1,1,151121
109,1,17,1,2,1,1,2,151199
49,1,13,1,2,1,1,1,151199
143,6,6,1,1,4,4,1,15113X
203,6,6,1,1,4,4,1,15113X
144,1,53,1,2,1,1,5,151150
88,1,47,1,1,1,1,5,151122
171,1,19,1,1,1,1,2,151121
138,2,51,1,2,1,1,1,15113X
100,1,36,1,1,1,1,1,15113X
57,1,36,3,1,1,1,1,151121
74,1,9,1,2,1,1,1,151121
418,2,17,1,1,1,1,1,151150
563,2,17,1,1,1,1,1,151199
35,1,18,1,1,1,1,1,15113X
36,6,6,1,1,4,4,3,151141
62,9,6,1,1,1,1,1,151150
78,1,34,1,2,1,1,4,151142
66,2,13,1,2,1,1,1,151150
44,1,42,1,2,1,1,1,151121
65,1,17,1,2,1,1,3,151142
66,1,6,1,1,1,1,1,151131
65,1,13,1,2,1,1,1,151150
63,6,6,1,2,4,4,2,151150
262,2,36,1,1,1,1,2,151199
122,1,24,1,1,1,1,5,151111
48,1,25,3,1,1,1,1,151150
65,1,34,1,2,4,5,1,151131
69,1,8,1,1,1,1,1,151142
38,6,36,1,2,4,4,1,151121
209,2,51,1,1,1,1,6,151143
218,2,24,1,2,1,1,3,15113X
78,1,36,1,2,1,1,1,151150
